PeakID,Peak mass,Peak RT,Peak intensity,Peak logFC,polarity,Peak transform,Group ID
1537,254.138516488,412.074574788,399185.026042,0.0780215755773,positive,[M+CH3OH]+Na,434,199.1213088398
1538,190.10733626,323.840794881,3251624.64583,-0.404924730293,positive,M+H,279,189.1000601472
1539,435.126398912,305.790537516,2777913.89583,0.60798689059,positive,M+H,314,434.1191224596
1540,587.245504973,304.469782511,130022.459635,0.180804250605,positive,M+H,2207,586.2382285208
1541,204.123045191,518.406667074,3028353.45833,0.417773299206,positive,M+H,293,203.1157687388
1542,474.164124556,520.061960856,663409.46875,0.530816995616,positive,M+H,877,473.1568481036
1543,128.95346876,1254.98404948,3543835.41667,0.0554994306419,positive,[M-H2O]+2H,253,273.9029461368
1544,168.945988252,1253.87660726,628545.833333,0.0157347445312,positive,M+H,915,167.9387118001
1545,202.921527124,1255.6619873,351596.807292,-0.134101353558,positive,M+H,1396,201.9142506717
1546,234.917690976,1255.39145915,272908.221354,-0.00312727355121,positive,[M-H2O]+H,1613,251.9209714191
1547,186.94400508,1256.37493896,238070.565104,-0.104931955259,positive,M+H,1741,185.9367286283
1548,274.91011132,1256.3968099,100829.845052,-0.0571579097988,positive,M+H,253,273.9029461368
1549,226.936385981,1255.68951416,105182.127604,-0.0867203546125,positive,M+H,2323,225.9289930521
1550,256.058824218,1257.93623861,94083.5247396,-0.11801496549,positive,M+H,2384,255.0515477665
1551,227.150121005,1240.08085124,86987.2382812,-0.290213305367,positive,M+H,2420,226.1428445534
1552,140.971450684,1255.01395671,101332.898438,0.0447533694307,positive,M+H,2343,139.9641742316
1553,296.918208928,1255.45987956,77936.7623698,-0.0104940520463,positive,[M+CH3OH]+K,2323,225.9289930521
1554,166.974925251,1255.94114176,74044.9401042,0.0622261671628,positive,M+H,2465,165.9676487995
1555,212.03274925,1251.65130615,69271.8411458,0.0200786607921,positive,M+H,2492,211.0254673765
1556,212.032738407,1251.65130615,69271.8411458,0.0200786607921,positive,M+H,2492,211.0254673765
1557,292.908164011,1253.68064372,63104.9492188,-0.336569444423,positive,M+H,2515,291.9008875592
1558,308.885835419,1255.01369222,60754.2942708,-0.0965351098596,positive,M+H,2524,307.8785589674
1559,318.900195763,1255.7080485,57507.655599,0.111881030986,positive,M+H,2537,317.8928616001
1560,212.935774645,1254.13334147,48700.7682292,-0.0429721532432,positive,[M-CO]+Na,2569,217.9414923712
1561,252.928219324,1254.10597738,44985.7740885,0.223707568721,positive,M+H,1613,251.9209714191
1562,252.928229151,1254.10597738,44985.7740885,0.223707568721,positive,M+H,1613,251.9209714191
1563,187.944755084,1257.01401774,37796.9459635,0.0292445298959,positive,M+H,2602,186.9374786322
1564,374.857461715,1252.97808838,35912.9863281,-0.0590068946075,positive,M+H,2605,373.8501852635
1565,206.943355858,1258.17175293,34754.4654948,0.0822764045146,positive,M+H,2610,205.9360794064
1566,358.87995553,1255.43475342,29843.5504557,-0.298621723361,positive,M+H,2621,357.8726790781
1567,180.939572113,1251.94018555,27183.4951172,-0.326798103973,positive,M+H,2623,179.9322956611
1568,180.963926065,1257.3030599,24841.4619141,0.0774425000215,positive,M+H,2627,179.9566496133
1569,300.105413607,543.152618408,2946754.8125,0.202391303011,positive,M+Na,10,277.1160088021
1570,334.139737677,541.247843425,1479534.375,0.386258328417,positive,M+H,505,333.1324612254
1571,372.188961962,541.241414388,1494421.9375,0.291195477833,positive,M+H,501,371.1816855104
1572,178.086238317,378.811986287,2856087.14583,0.46900585289,positive,M+H,308,177.078971853
1573,264.074391028,388.125147502,1979404.10417,0.403169345315,positive,M+H,406,263.0671145765
1574,243.133858242,361.150558472,2203972.79167,0.984473160491,positive,M+H,375,242.1265817902
1575,243.133874847,340.4549764,1730194.09375,1.43296731227,positive,M+H,450,242.1265983952
1576,90.0913633836,803.665211995,2852664.41667,0.624460914486,positive,M+H,309,89.0840869316
1577,250.128383177,803.906016032,173158.143229,0.522167335093,positive,M+H,2012,249.1211067246
1578,347.192462445,802.62886556,162104.867188,0.731109266258,positive,M+H,2062,346.1851859933
1579,199.115768109,809.953847249,131354.78776,0.303161486658,positive,M+H[C13],610,197.1051802605
1580,176.128092592,802.83086141,86802.2994792,0.586586530995,positive,M+H,2421,175.1208161397
1581,283.139795178,612.503885905,2892023.41667,-0.688488145178,positive,M+H,302,282.1325187256
1582,365.12921836,612.09379069,787345.0625,-20.5856699079,positive,M+H,776,364.1219419084
1583,434.186909022,618.90741984,755408.71875,-1.23902274111,positive,M+H,797,433.1808265888
1584,104.070573164,572.230163574,2241915.66667,0.928027100915,positive,M+H,371,103.0632967121
1585,259.165058831,569.228006999,283843.494792,19.1087442505,positive,M+H,13,258.1579710683
1586,203.052539168,552.892059326,3347324.75,-0.0833721844374,positive,M+H,272,202.0452627164
1587,291.104864879,550.482452393,2682691.625,0.0882616483216,positive,M+Na,326,268.1156476152
1588,286.149479472,550.484222412,1509482.22917,-0.00436101227223,positive,[M+NH3]+H,326,268.1156476152
1589,300.128886894,553.658762614,1383445.79167,0.033938819758,positive,M+H,530,299.1217110965
1590,305.084546602,552.61340332,851535.25,-0.0401305642272,positive,[M-NH3]+Na,530,299.1217110965
1591,430.156839397,551.950642904,584228.213542,-0.0127491351599,positive,M+H,965,429.1495629446
1592,353.155492979,550.498657227,537961.28125,-0.185031722399,positive,M+H,1033,352.1482165274
1593,269.122925342,549.629455566,567863.463542,-0.0519219704851,positive,M+H,326,268.1156476152
1594,205.090116273,548.791503906,466479.5,-0.132895187358,positive,[M-H2O]+H[C13],183,221.0899673076
1595,214.090903528,560.272013346,349104.026042,-0.347168483636,positive,M+H,1404,213.0836270764
1596,345.224461025,563.548126221,340208.010417,0.0627420827267,positive,M+H,755,344.2149907254
1597,314.084522825,522.286702474,2361515.79167,0.115970551281,positive,M+H,357,313.0772463727
1598,273.180552504,255.509051005,3434325.5,-0.00324145253042,positive,M+H,262,272.1732760519
1599,346.258816254,254.825238546,2138595.125,0.0158907379931,positive,M+H,386,345.2515228001
1600,367.18810762,254.522293091,1490305.14583,0.0998431679127,positive,[M-NH3]+K,386,345.2515228001
1601,278.078813077,256.138371785,1036377.75,0.0101146793708,positive,M+H,646,277.0715664844
1602,275.200395858,254.036359151,390005.859375,-0.175920624508,positive,M+H,1311,274.1931194056
1603,294.214493865,248.713409424,163210.630208,-0.0217123351646,positive,M+H,2055,293.2072174127
1604,285.133009477,251.787712097,148218.821615,-0.320353728761,positive,M+H,2119,284.1257330251
1605,286.164727613,256.253595988,108837.730469,0.226070912421,positive,M+H,1122,285.1597539616
1606,435.164717768,256.736831665,104814.121094,-0.206533060577,positive,M+H,2324,434.157441316
1607,111.044066649,395.233001709,3291026.125,-0.0148069912789,positive,M+H,276,110.0367901974
1608,220.117955821,374.901646932,1728986.6875,-0.0667801094361,positive,M+H,451,219.1106793688
1609,164.070549918,408.981058756,707035.010417,0.188661282654,positive,M+H,846,163.0632734657
1610,233.914736994,403.953542074,572720.109375,-0.273454358649,positive,M+H,984,232.9074605424
1611,211.107675539,377.247075399,430045.526042,-0.308520700678,positive,M+H,1217,210.100399087
1612,167.081533518,388.272425334,390072.395833,0.304848610523,positive,[M+CH3OH]+H,1310,134.0480233269
1613,240.08658061,384.463862101,275297.960938,-0.288323908969,positive,M+H,1603,239.0793041582
1614,169.105133245,387.51445516,182670.989583,0.259900354555,positive,M+H,1975,168.0978567928
1615,298.114565399,492.779012044,2456736.16667,-0.311626926117,positive,M+H,346,297.1072889472
1616,188.128061542,292.496907552,2828020.39583,0.239597723335,positive,M+H,313,187.12078509
1617,326.171040123,296.406178792,1448351.45833,0.412873117011,positive,M+H,516,325.1640521634
1618,244.096714215,293.744033813,1079360.61979,0.788560647106,positive,M+H,631,243.0894377629
1619,300.155347403,294.221522013,591306.489583,0.36745494751,positive,M+H,953,299.1480709507
1620,195.122700771,297.142588298,349297.330729,0.0628891179899,positive,[M+CH3OH]+2H,1403,356.2053447209
1621,350.170950967,294.221522013,322491.054688,0.159002698672,positive,M+H,1470,349.1636745149
1622,224.128074397,292.060724894,271716.304688,0.181903740648,positive,M+2H,958,446.2389904256
1623,425.084383957,298.411341349,146665.282552,0.212511434746,positive,M+H,2133,424.0771075049
1624,146.980315949,1362.35646566,3396381.91667,-0.0595583515028,positive,M+H,264,145.9730394968
1625,287.221493946,1362.99499512,2403580.14583,-0.140515935648,positive,M+H,352,286.2142174944
1626,400.244150989,1357.79602051,125107.739583,-0.306274410752,positive,M+H,2230,399.2368745367
1627,194.930296432,1361.9274292,65346.3821615,-0.0824567224069,positive,M+H,2505,193.9230199796
1628,261.159604126,1356.18904622,66597.2102865,-0.146374398125,positive,M+H,2501,260.1523276742
1629,332.185560654,1362.12538656,61917.8483073,-0.0116526883221,positive,M+H,2517,331.1782842019
1630,251.138850774,920.83972168,1899549.61979,2.84019979887,positive,M+H,417,250.1315743219
1631,342.139476289,675.251780192,3362285.58333,0.14258953212,positive,M+H,269,341.132199837
1632,324.128951049,475.563069661,2144665.13542,1.93883492552,positive,M+H,385,323.1216745965
1633,371.196418368,473.273167928,1133993.02604,2.10699475318,positive,M+H,606,370.1891612675
1634,260.112728899,422.10945638,2845538.04167,0.55284088985,positive,M+H,311,259.1067119815
1635,352.15017714,423.789738973,854741.041667,0.628851909898,positive,M+H,731,351.143008666
1636,264.143996779,423.268407186,591059.223958,1.46449450362,positive,M+H,954,263.1367203269
1637,355.201519456,421.288075765,459326.494792,1.1195463278,positive,M+H,1154,354.1934680579
1638,277.154635029,416.922480265,243837.111328,1.86127559551,positive,M+H,1727,276.1473585765
1639,208.096819003,278.320709228,2053920.77083,0.704790100122,positive,[M+CH2O2]+H,398,161.084056628
1640,385.198427768,283.571975708,296750.432292,0.69248039911,positive,M+H,1417,384.1925120085
1641,198.112450703,437.555425008,1670824.73958,-0.747252644109,positive,M+H,462,197.1051742507
1642,138.09132301,464.655883789,2875282.41667,-0.0605323085226,positive,M+H,304,137.0840465581
1643,152.070610303,384.887852987,2508781.60417,-0.257522556646,positive,M+H,339,151.0633348309
1644,200.128097693,412.483617147,1796317.375,-0.181872461174,positive,M+H,434,199.1213088398
1645,218.081122328,365.765446981,486832.958333,-0.201636273811,positive,M+H,1110,217.0738458765
1646,196.133204294,366.415059408,517636.963542,-0.365148118132,positive,M+H,1061,195.125927842
1647,138.091346687,461.681243897,2947828.25,-0.115877498743,positive,M+H,299,137.0840702354
1648,145.049542161,390.101715088,1996288.88542,-0.625550652183,positive,M+H,405,144.0422657093
1649,215.048418205,379.388722738,208846.845052,-0.719772105029,positive,M+H,1866,214.0411417527
1650,293.062756337,382.860102336,206013.270833,-1.02891782972,positive,M+H,1884,292.0554798854
1651,276.113379836,474.135223389,2654688.95833,0.319929270491,positive,M+H,328,275.1061033841
1652,483.219910131,479.822850545,1288924.86458,0.367964971755,positive,2M+H,74,241.1061222423
1653,279.15458208,370.076019287,1858514.125,-1.27142253963,positive,M+H,423,278.1473826723
1654,365.195906988,219.839879354,2250068.5,-1.19694820796,positive,M+H,369,364.1888720479
1655,194.081140427,374.110499064,2891612.75,-0.27001866719,positive,[M-H2O]+H,303,211.0843563946
1656,180.08660281,623.803009033,2682904.47917,-0.598689645763,positive,M+H,325,179.0793290484
1657,218.132950776,626.97555542,500903.140625,-1.24304056814,positive,M+H[C13],178,216.1222610648
1658,289.186768174,626.352630615,195043.09375,-0.553413786962,positive,M+H,1932,288.1794917224
1659,298.096844007,398.188913981,2417079.97917,-0.379506271371,positive,M+H,350,297.0895675547
1660,324.155360299,375.325973511,2430864.41667,0.913444961959,positive,M+H,349,323.1480838474
1661,153.110308402,179.199818929,2118044.97917,0.414940866651,positive,M+H,388,152.1030319499
1662,138.091340991,457.055847168,2869394.41667,-0.080930909884,positive,[M-C2H2]+H,305,163.0997174306
1663,172.096761219,454.411992391,2105435.8125,-0.0176932082622,positive,[M+ACN]+H,245,130.0629858324
1664,377.144768204,452.102549235,1435752.22917,-0.164801133363,positive,M+H,519,376.1374917525
1665,213.123271281,451.695658366,738931.8125,-0.21069339959,positive,M+H,814,212.1159948286
1666,256.128885388,449.225077311,570163.072917,0.0422746632932,positive,M+H,987,255.1216089356
1667,346.149689306,452.525166829,469453.640625,0.0541976168971,positive,M+H,1135,345.1424128536
1668,212.0319812,451.276652018,401632.34375,-0.0985983633459,positive,M+K,261,173.0687901478
1669,164.107016762,457.112879435,354569.0,0.0976057331871,positive,M+H,305,163.0997174306
1670,200.091718533,446.757741292,369395.229167,0.109908725658,positive,M+H,1357,199.0844420807
1671,114.054996115,421.329111735,2232203.58333,-1.12237828183,positive,M+H,373,113.0477196633
1672,257.042035178,240.058227539,2216798.10417,-0.0660365204225,positive,[M-NH3]+K,64,235.1054956377
1673,193.143452501,353.043965658,1617123.15625,-3.20269548842,positive,M+H,474,192.136176049
1674,126.054967097,446.979446411,2335561.29167,0.27302219977,positive,M+H,273,125.0476934151
1675,252.086465329,456.077952067,263285.385417,-0.0469767859759,positive,M+H,1646,251.0791888771
1676,218.138668542,616.71770223,1721893.80208,-0.0129760658728,positive,M+H,454,217.1313920896
1677,553.369122396,249.692726135,2147999.41667,0.213007325916,positive,M+H,383,552.3618459439
1678,666.512715548,254.987223307,571594.151042,0.189097712516,positive,M+H,985,665.5054390957
1679,194.08115748,332.240529378,2500562.33333,0.146767188616,positive,M+H,342,193.0738810283
1680,342.154794724,399.959620158,1811338.53125,-0.750035170793,positive,M+H,430,341.1475182725
1681,307.176574047,578.61311849,2167792.0625,0.112071705499,positive,M+H,379,306.1692975948
1682,194.081112999,393.242894491,2414563.58333,-0.282674880114,positive,M+H,351,193.0738365471
1683,271.08108124,377.654749552,1791831.10417,-1.37111736499,positive,M+H,435,270.0738047877
1684,342.154787587,382.829813639,1022335.23958,-0.393634880571,positive,M+H,650,341.1475111355
1685,342.154784598,373.067642212,1070947.30208,-0.342993781243,positive,M+H,635,341.1475081461
1686,303.133959992,383.10337321,259861.716146,-1.22398608107,positive,2M+H,339,151.0633348309
1687,390.176052193,373.712060547,96998.953125,-6.94344445594,positive,M+H,2366,389.1687757409
1688,355.185987298,370.744211833,158518.177083,-0.119169863565,positive,M+H,2075,354.178710846
1689,174.112511306,297.45131429,1911646.09375,-0.273332839304,positive,M+H,414,173.1052348541
1690,227.127672677,292.055033366,1018740.60417,-1.84935582165,positive,[M-C2H2]+H,654,252.1360439424
1691,447.244945517,290.942728678,588001.979167,-1.26399927541,positive,M+H,958,446.2389904256
1692,239.148551663,291.993621826,396751.091146,-1.05307067538,positive,M+H,1295,238.1413556146
1693,369.118100709,291.889241536,385110.171875,-0.219603442462,positive,M+H,1318,368.1108242574
1694,256.175271057,291.993621826,310637.458333,-1.22127921868,positive,[M+NH3]+H,1295,238.1413556146
1695,245.058980432,301.570159912,338446.166667,-0.043320107085,positive,M+H,1430,244.0517039795
1696,354.144304439,290.745066325,226319.894531,-0.603258221679,positive,M+H,1798,353.1370279867
1697,254.14975857,290.944732666,168281.588542,-0.667487667325,positive,M+H,2035,253.142482118
1698,295.165258454,291.991404215,138794.06901,-0.374220828985,positive,[M+CH3OH]+H,1817,262.1316457859
1699,280.175221953,292.794977824,97519.2747396,-0.503654306576,positive,[M+ACN]+H,1295,238.1413556146
1700,194.081151067,345.963124593,2522653.70833,0.134150736908,positive,M+H,336,193.0738746154
1701,155.01036236,519.243347168,2696592.375,0.0117315584111,positive,M+H,324,154.0030840359
1702,402.160724988,521.15604655,710721.114583,-0.015780957826,positive,M+H,844,401.1534485361
1703,240.122879293,411.037043254,1805705.5625,0.816437513839,positive,M+H,431,239.1156028407
1704,240.122860667,420.734781901,1803740.16667,0.822101732621,positive,M+H,432,239.1155842152
1705,245.076716277,560.440653483,2320381.10417,-0.425330648825,positive,M+H,361,244.0694398246
1706,248.058567759,557.304667155,633425.15625,-0.372362377777,positive,M+H,909,247.051291307
1707,425.176388642,561.749267578,534054.234375,-0.204873838317,positive,M+H,1036,424.1691121902
1708,265.103223077,559.376245117,128966.605469,-6.76699976091,positive,M+H,2209,264.0959466247
1709,210.112427274,412.280873617,2631689.75,0.123529156283,positive,M+H,290,209.1052777296
1710,218.092405532,412.280873617,871903.166667,-0.149425828,positive,M+H,723,217.0851290802
1711,213.123277713,412.4862264,550569.458333,0.244025760991,positive,M+H,1016,212.1160012606
1712,270.097010995,413.508494059,399727.260417,0.269971935132,positive,[M+CH2O2]+H,782,223.084312329
1713,234.133897443,412.483617147,411175.942708,0.137445571784,positive,M+H,772,233.1275615678
1714,233.09195776,411.645395915,247908.966146,0.0802908977569,positive,M+H,1708,232.0846813079
1715,330.154873336,412.076385498,177617.877604,0.171789496813,positive,M+H,420,329.14737639
1716,241.154463959,519.955485026,2539713.75,-0.285414275466,positive,M+H,335,240.1471875067
1717,180.138233471,1059.94232178,2612417.58333,0.126278173379,positive,M+H,332,179.1309570185
1718,200.128080271,1062.10139974,361627.302083,-0.330765102001,positive,M+H,1376,199.1208038186
1719,196.954448747,1063.90598551,80368.8932292,0.0135717671277,positive,M+H,2446,195.9471722948
1720,196.954449322,1072.81791178,82615.0664062,-0.0637472949775,positive,M+H,2433,195.9471728701
1721,279.170186582,1054.9161377,63112.4355469,0.247305821618,positive,M+H,2514,278.16291013
1722,171.026354954,618.560129801,2066646.5,0.422716712567,positive,[M-NH3]+Na,395,165.0636936313
1723,174.112487272,458.338989258,2158598.4375,0.808094256933,positive,M+H,381,173.1052108202
1724,452.213710931,462.034515381,805878.46875,0.779516664793,positive,M+H,759,451.2064344795
1725,284.124031326,461.940200806,683087.291667,0.641586079997,positive,M+H,860,283.1167548736
1726,267.108706517,468.94174703,433127.947917,0.932220389326,positive,M+H,1205,266.1014300654
1727,576.249966462,455.824015299,300444.601562,0.451822651278,positive,M+H,1536,575.2426900099
1728,111.044069248,611.519755046,2474419.54167,0.359884336757,positive,M+H,344,110.0367927963
1729,231.145175331,612.497843425,2283929.6875,0.452183083649,positive,M+H,367,230.1378988788
1730,111.044067543,373.692377726,2436817.5,-0.132994078457,positive,M+H,347,110.0367910913
1731,172.096767719,368.088083903,606514.130208,0.198525421133,positive,[M-CO]+H,936,199.0844356694
1732,330.139350836,639.516560872,1891968.45833,1.14890760831,positive,[M+NH3]+Na,419,290.1231260223
1733,397.306032424,622.927266439,413681.380208,0.760855877421,positive,M+H,1256,396.2987559722
1734,393.274525885,631.480480957,246654.69401,7.90007772397,positive,M+H,1713,392.2672494329
1735,380.298884557,624.891092936,230887.453125,18.8056857943,positive,M+H,1771,379.2916081049
1736,409.269612877,643.939941406,94203.4635417,17.5185780545,positive,M+H,2381,408.2623364251
1737,268.103773967,537.706400553,2661148.16667,0.0341160870098,positive,M+H,327,267.0964975147
1738,174.021955139,452.962575277,2051962.91667,0.376506640289,positive,M+H,400,173.0146786866
1739,201.086906661,456.060724894,1223747.59375,0.754653057348,positive,M+H,572,200.0796302095
1740,387.176109431,462.549011231,417768.609375,0.35705543285,positive,M+H,1245,386.1688329791
1741,161.128415882,906.191864014,2004080.95833,-0.859280760518,positive,M+H,403,160.1211394298
1742,200.139297219,907.064931234,798060.479167,-0.296750597764,positive,M+H,763,199.1320224931
1743,263.117085548,911.183990479,212616.914062,-0.390924367012,positive,M+H,1847,262.1098090965
1744,285.144317427,902.115152995,169740.246094,-0.445051096076,positive,M+H,2030,284.1370409754
1745,184.144436524,905.112620036,97124.0455729,-0.546760239163,positive,M+H,2364,183.1371600724
1746,362.180678964,901.294830322,57821.0911458,-0.321207612309,positive,M+H,2535,361.1734025119
1747,241.154474096,534.630777995,2360323.29167,-0.185790958827,positive,M+H,358,240.1471976438
1748,241.154523011,546.674967448,2104985.0625,-0.286613914732,positive,M+H,391,240.1472465587
1749,339.155140626,554.472269694,176587.401042,-1.29366798276,positive,M+H,2000,338.1478641745
1750,210.1124482,394.970031738,2147817.08333,0.0171681537092,positive,M+H,384,209.1051717483
1751,165.054658893,586.135467529,1442015.6224,-3.80919078465,positive,[M-NH3]+H,100,181.0738953433
1752,271.165046732,258.666524251,1338887.43229,3.82721122225,positive,M+H,541,270.1577702803
1753,368.217542571,260.906626383,414426.690104,3.05840274987,positive,M+H,1254,367.2104045313
1754,406.173850174,260.328603109,199642.473958,18.6051743431,positive,M+K,1254,367.2104045313
1755,345.227240709,256.255602519,207904.565104,0.993911767004,positive,M+H,1871,344.2199642573
1756,294.134292953,260.841583252,142703.858073,1.71979976991,positive,M+H,2156,293.127016501
1757,323.16032685,260.650731405,140618.670573,0.677735902986,positive,[M-H2O]+Na,2163,318.1824208009
1758,207.112796305,292.230504354,1706961.6875,-0.495600657498,positive,M+H,458,206.1055198527
1759,309.08693274,292.710194906,499996.34375,0.0301299020274,positive,M+H,1087,308.0796562882
1760,318.202253499,291.60071818,253769.994792,-0.977060056041,positive,M+H,199,317.1970781272
1761,280.117738436,297.5730896,254303.197917,-0.140004725546,positive,M+Na,1596,257.1273406797
1762,263.138845342,292.705825806,219239.773438,-0.396553724722,positive,M+H,1817,262.1316457859
1763,344.18148967,293.954071045,185693.25,-0.331771221418,positive,M+H,1966,343.1742132184
1764,383.203688736,592.987589518,1796696.97917,-1.28337152864,positive,M+H,433,382.1964122836
1765,647.458576084,217.329071045,1911323.25,0.885915622648,positive,M+H,415,646.4512996315
1766,202.143774975,242.608843485,1610729.61458,-2.31793785617,positive,M+H,477,201.1364985229
1767,349.2009557,241.046457926,928785.382812,-2.50807782999,positive,[M-CO]+Na,690,354.2060317779
1768,307.263183874,243.332435608,364303.302083,-0.555637779883,positive,M+H,1370,306.2558170867
1769,268.154185109,243.015246073,244138.854167,-1.46892216946,positive,M+H,1723,267.1469086573
1770,353.195884643,243.04191335,254669.598958,-0.622184404876,positive,M+H,1651,352.1899286417
1771,289.25237499,243.127426147,213888.632812,-0.4559417872,positive,[M-H2O]+H,1370,306.2558170867
1772,382.210167775,245.076716105,194405.34375,-0.605669618772,positive,M+K,1282,343.2470997769
1773,144.101923291,389.363632202,2088021.94792,0.488464599175,positive,M+H,393,143.0946468393
1774,144.982160113,131.578507741,2580303.25,-0.0537117383272,positive,M+H,333,143.9748836611
1775,202.068555369,728.098846436,2306481.3125,-0.132451973212,positive,M+H,364,201.0612766234
1776,194.117576806,273.603510539,1750229.84375,0.793770352274,positive,M+H,444,193.110300354
1777,407.238922505,280.63881429,887031.239583,1.12708075219,positive,M+H,716,406.2316460529
1778,383.182856761,279.372283935,575193.723958,0.794683489844,positive,M+H,980,382.1755803095
1779,279.133858523,270.182428996,412799.661458,0.531425037123,positive,M+H,1260,278.1265756235
1780,273.16944643,281.348765055,408850.21875,0.491312073447,positive,M+H,1273,272.1622225331
1781,311.125604185,281.99776713,213499.40625,0.539721758645,positive,M+K,1273,272.1622225331
1782,288.122834057,295.180623372,174156.361979,0.241844977959,positive,[M+CH2O2]+K,2007,203.1532359048
1783,198.089079755,466.340433756,1324842.82292,0.988516928633,positive,M+K,35,159.1259286362
1784,255.10735808,594.212626139,2462776.75,0.0276234008496,positive,M+H,271,254.1000401273
1785,378.115885154,593.20401001,1045614.875,0.100401011449,positive,M+H,643,377.1086087023
1786,441.179560253,590.691080729,418796.0625,0.412141087171,positive,M+H[C13],392,439.1689635027
1787,278.092536706,597.320210775,385841.421875,-0.0086672514427,positive,M+H[C13],246,276.0820555584
1788,327.148073061,593.412953695,353809.708333,0.197466069649,positive,M+H[C13],363,325.1373124723
1789,237.086892361,464.091074626,2186525.0625,-0.244674304419,positive,M+H,377,236.0796159092
1790,330.139366629,626.389851888,1749276.04167,1.33559907793,positive,M+H,108,329.133245813
1791,146.060032405,430.526402791,1582093.56771,-0.563180546141,positive,M+H,483,145.0527559528
1792,181.052844112,444.045257568,949562.333333,0.0623859727545,positive,M+H,680,180.0455676604
1793,185.092059701,445.268630981,912719.072917,0.127772158247,positive,[2M-H2O]+H,224,101.0476822869
1794,194.080981837,444.036575317,324141.171875,0.06912848161,positive,M+H,1466,193.0737053849
1795,121.072006123,1422.50075277,1752267.54167,0.0681221753308,positive,M+H,443,120.064729671
1796,178.089620347,268.970759074,1645489.79167,1.20051948231,positive,M+H,468,177.0823438952
1797,253.118189989,270.675206502,221382.335938,1.06128074649,positive,[M-C2H2]+H,1260,278.1265756235
1798,259.128709911,273.027730306,243664.981771,0.459493660136,positive,M+H,1729,258.1214334592
1799,356.279434608,267.544075012,240955.171875,0.299276729986,positive,M+H,1737,355.2721581562
1800,338.268930086,271.801620483,145204.536458,0.355517973787,positive,M+H,2141,337.261653634
1801,181.133447013,271.026794434,103293.516276,1.41992036985,positive,M+H,2331,180.126170561
1802,225.086991146,418.762878418,1476002.30208,0.97279694792,positive,M+H,506,224.0797146936
1803,419.152385512,413.335027059,720108.026042,0.275731229805,positive,M+Na,382,396.1631986898
1804,390.165663964,417.352554321,525234.375,0.307855293026,positive,M+H,1047,389.1583875119
1805,474.195907237,418.970631917,427879.929688,0.621023306123,positive,M+Na,513,451.206625115
1806,255.097346819,1071.54785156,1968343.58333,0.502055003983,positive,M+H,407,254.0900703671
1807,162.076052185,555.479512533,1708562.5625,-0.987431550186,positive,[M+ACN]+2H,69,281.110946356
1808,199.107683715,959.88583374,2165338.20833,0.222210915968,positive,M+H,380,198.100407263
1809,456.217089504,955.245066325,128811.572917,0.217776717462,positive,M+H,2210,455.2098130524
1810,235.912910465,1350.61238607,2242165.89583,-0.023740989735,positive,M+H,370,234.9056340129
1811,421.173431734,1346.43882243,214808.375,-0.0191744054985,positive,M+H,1834,420.1661552822
1812,326.843881547,1348.40926107,161467.921875,0.133234286072,positive,M+H,2068,325.8366050953
1813,246.181110666,891.940002441,1938560.39583,-0.00911119933248,positive,M+H,410,245.1738342139
1814,160.108071404,542.485819499,1742616.08333,-0.706106668979,positive,M+H,447,159.1007949517
1815,230.095798081,639.727060954,1690420.52083,0.33606077184,positive,M+H,460,229.0885216286
1816,471.218553102,711.670196533,1759304.77083,-0.250739643,positive,M+H,440,470.21127665
1817,276.118784363,611.89743042,1701413.125,0.71866638744,positive,M+H,368,275.1116497183
1818,417.16727975,213.810646057,1478535.22917,-0.321156038615,positive,M+K,171,378.2042079831
1819,395.219489496,215.065035502,997635.447917,-1.23463714932,positive,[M-H2O]+H,663,412.2237671699
1820,415.15185317,213.366717021,237501.997396,-0.194088941194,positive,M+K,609,376.1886185334
1821,301.118267437,378.698954264,1656323.52083,-0.176559094525,positive,M+H,467,300.1109909847
1822,399.156800879,209.707707723,1541696.5,-0.315381445963,positive,[M-NH3]+K,490,377.2201982543
1823,403.151742194,211.647717794,1212392.52083,-0.333234894067,positive,M+K,211,364.1885193819
1824,441.107764792,211.455647787,253512.75,-0.628775522808,positive,M+H,1684,440.1004883398
1825,471.214603171,209.162452698,207581.945312,0.0155216709277,positive,M+H,1873,470.2073267191
1826,255.133762519,505.886347453,1931742.45833,-0.296225531525,positive,M+H,411,254.1264860669
1827,362.216536518,502.477635701,580043.171875,-0.512686805731,positive,M+H,970,361.2092600662
1828,430.302381793,503.700515747,253748.356771,-13.6846818242,positive,M+H,1683,429.2951053407
1829,181.105195593,314.134358724,1669987.64583,-0.474288444364,positive,M+H,463,180.0979191414
1830,150.054978754,1364.73561605,1084713.36198,-4.58244119079,positive,M+H,627,149.0477023022
1831,144.080818937,252.752283732,1275291.625,1.50209906327,positive,M+H,557,143.0735424847
1832,220.100337226,252.565607707,565007.632812,1.54150229282,positive,M+H,993,219.0930607737
1833,237.184801316,251.625528971,384074.322917,1.24493682323,positive,M+H,1319,236.1775248638
1834,267.133644584,253.317248027,381468.513021,1.09444896099,positive,[M-C2H2]+K,1327,254.1865356244
1835,188.106971035,254.529055786,227916.248698,8.41537682247,positive,M+H,1788,187.0996945828
1836,204.101855722,252.694071452,280783.473958,0.694907122103,positive,M+H,1582,203.0945792697
